smiles,title,cid
CC(=C/c1ccc(Cl)cc1)\C(C)=N\O,4-(4-Chlorophenyl)-3-methyl-3-buten-2-one oxime,9584673.0
CC(O)(CS(=O)(=O)c1ccc(F)cc1)C(=O)Nc1ccc(C#N)c(c1)C(F)(F)F,Bicalutamide,2375.0
COC(=O)c1ccc2n(CCCc3ccccc3)c(NC(=O)c3ccccc3)nc2c1,Methyl 2-benzamido-1-(3-phenylpropyl)-1H-benzo[d]imidazole-5-carboxylate,72193870.0
Nc1ncnc2n(nc(-c3ccc(Oc4ccccc4)cc3)c12)[C@@H]1CCCN(C1)C(=O)C=C,Ibrutinib,24821094.0
CCOC(=O)c1ccc(NC2CCCCC2)c(N)c1,Ethyl 3-amino-4-(cyclohexylamino)benzoate,4068248.0
O[C@@H]1[C@H](Oc2cc(O)cc(O)c2C1=O)c1cc(O)c(O)c(O)c1,Dihydromyricetin,161557.0
CO[C@H]1[C@@H](C[C@@H]2CN3CCc4c([nH]c5cc(OC)ccc45)[C@H]3C[C@@H]2[C@@H]1C(=O)OC)OC(=O)c1cc(OC)c(OC)c(OC)c1,Reserpine,5770.0
C(C(C1CCCCC1)C1CCCCC1)C1CCCCN1,Perhexiline,4746.0
COc1ccccc1N1CCN(CC(O)COc2cccc3ccccc23)CC1,Naftopidil,4418.0
COc1cc2ncc(nc2cc1OC)-c1ccccc1,"6,7-Dimethoxy-2-phenylquinoxaline",2049.0
Brc1ccc(OC(=O)N2CCN3CCC2CC3)cc1,"4-Bromophenyl 1,4-diazabicyclo(3.2.2)nonane-4-carboxylate",9797360.0
Cc1nc2ccccc2n1Cc1ccc(Cl)cc1,Chlormidazole,71821.0
CCN(CCNC(=O)Nc1ccccc1Br)c1cccc(C)c1,1-(2-Bromophenyl)-3-{2-[ethyl(3-methylphenyl)amino]ethyl}urea,9842609.0
Cc1ccccc1CN1C2=NCCN2C2=C(CN(Cc3ccccc3)CC2)C1=O,"7-Benzyl-4-(2-methylbenzyl)-1,2,6,7,8,9-hexahydroimidazo[1,2-A]pyrido[3,4-E]pyrimidin-5(4H)-one",73777259.0
Brc1ccc(Cn2cncc2Cn2cc(C(=O)N3CCOCC3)c(c2)-c2cccc3ccccc23)cc1,CID 10099206,10099206.0
C(CCc1ccccc1)CN1CCC(CC1)c1ccccc1,4-Phenyl-1-(4-phenylbutyl)piperidine,3035672.0
CN(C)c1ccc2Nc3ccc(cc3Sc2c1)N(C)C,Leucomethylene blue,164695.0
CC(C)n1cnc2c(NCCc3ccc(O)cc3)nc(nc12)-c1csc2ccccc12,StemRegenin 1,46199207.0
CCCCc1nc(cn1-c1ccc(Oc2ccc(Cl)cc2)cc1)-c1ccc(OCCCN(CC)CC)cc1,Azeliragon,11180124.0
Oc1ccc2CC3N(CC4CC4)CC[C@@]45[C@@H](Oc1c24)c1c(C[C@@]35O)c2ccccc2n1Cc1ccccc1,"(1S,2S,13R)-11-Benzyl-22-(cyclopropylmethyl)-14-oxa-11,22-diazaheptacyclo[13.9.1.01,13.02,21.04,12.05,10.019,25]pentacosa-4(12),5,7,9,15,17,19(25)-heptaene-2,16-diol",16758824.0
COC(=O)c1csc(n1)C(=O)c1c[nH]c2ccccc12,Methyl 2-(1H-indole-3-carbonyl)thiazole-4-carboxylate,4668801.0
CN1CCN(CC1)c1ccc(cc1)\C=C(/C#N)c1ccccc1Br,(Z)-2-(2-Bromophenyl)-3-[4-(4-methylpiperazin-1-yl)phenyl]prop-2-enenitrile,57342889.0
NCCCC[C@H](N[C@@H](CCc1ccccc1)C(O)=O)C(=O)N1CCC[C@H]1C(O)=O,Lisinopril,5362119.0
CCOC(=O)Nc1ccc2Sc3ccccc3N(C(=O)CCN(CC)CC)c2c1,Ethacizine,107841.0
Nc1cc(C(Cl)=C(Cl)Cl)c(cc1S(N)(=O)=O)S(N)(=O)=O,Clorsulon,43231.0
OC(=O)C(Cc1cc(=O)[nH]c2ccccc12)NC(=O)c1ccc(Cl)cc1,Rebamipide,5042.0
COCC1(CO)N2CCC(CC2)C1=O,Prima-1met,52918385.0
CC(C)CC(=O)Nc1n[nH]c2c1CN(C(=O)C1CCN(C)CC1)C2(C)C,Pha-793887,46191454.0
CCCCC(CC)COc1ccc(c(O)c1)-c1nc(nc(n1)-c1ccc(OCC(CC)CCCC)cc1O)-c1ccc(OC)cc1,Bemotrizinol,135487856.0
C[C@H]1O[C@H](C[C@H](O)[C@@H]1O[C@H]1C[C@H](O)[C@H](O[C@H]2C[C@H](O)[C@H](O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)[C@@H](C)O2)[C@@H](C)O1)O[C@H]1CC[C@@]2(C)[C@H](CC[C@@H]3[C@@H]2C[C@@H](O)[C@]2(C)[C@H](CC[C@]32O)C2=CC(=O)OC2)C1,Deslanoside,28620.0
OC(=O)[C@@H]1CCNC(=C)N1,"(4S)-2-Methylidene-1,3-diazinane-4-carboxylic acid",129010044.0
O[C@H]1CNC(=C)N[C@@H]1C(O)=O,"(4S,5S)-5-Hydroxy-2-methylidene-1,3-diazinane-4-carboxylic acid",129010107.0
CCC(C\C=C\c1ccccc1)(N(C)CC1CC1)c1ccccc1,Igmesine,6438340.0
CCN(CC)C(=O)c1ccc(cc1)C1=CC2(CCNCC2)Oc2cccc(O)c12,"Benzamide, N,N-diethyl-4-(5-hydroxyspiro(2H-1-benzopyran-2,4'-piperidin)-4-yl)-",11417954.0
OC(CNc1ccccc1)Cn1c2ccc(Br)cc2c2cc(Br)ccc12,"1-(3,6-Dibromo-carbazol-9-yl)-3-phenylamino-propan-2-ol",2836187.0
CCCN(CCC)C1CCc2cccc(O)c2C1,8-OH-Dpat,1220.0
C[C@@]12CCc3occc3[C@H]1CC[C@@]13C[C@@H](CC[C@@H]21)[C@@](O)(CO)C3,Cafestol,108052.0
Oc1c(Br)cc(Br)cc1C(=O)Nc1ccc(Br)cc1,Tribromsalan,14868.0
Brc1c(NC2=NCCN2)ccc2nccnc12,Brimonidine,2435.0
CN(C)Cc1ccc(cc1)S(=O)(=O)n1ccc(c1)\C=C\C(=O)NO,Resminostat,11609955.0
C[C@@H]1O[C@H](O[C@@H]2C[C@@H]3O[C@@](O)(C[C@H](O)[C@H]3C(O)=O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)C[C@@H](O)CC(=O)O[C@@H](C)[C@H](C)[C@H](O)[C@@H](C)\C=C\C=C\CC\C=C\C=C\C=C\C=C\2)[C@H](O)[C@H](N)[C@H]1O,"(1S,3R,4R,7R,9R,11R,15S,16R,17R,18S,19E,21E,25E,27E,29E,33R,35S,36R,37S)-33-[(2S,3R,4R,5R,6S)-4-Amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,4,7,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,25,27,29,31-hexaene-36-carboxylic acid",91377724.0
CC1(C)OC[C@@H](COC(=O)CCc2ccc(OC[C@@H](O)CNCCNC(=O)N3CCOCC3)cc2)O1,Landiolol,114905.0
Cc1c(I)c(=O)n(-c2ccccc2)n1C,Iodoantipyrine,8522.0
COc1ccccc1OCC(O)COC(N)=O,Methocarbamol,4107.0
CCOc1nc2cccc(C(=O)OCc3oc(=O)oc3C)c2n1Cc1ccc(cc1)-c1ccccc1-c1nc(=O)o[nH]1,Azilsartan medoxomil,135409642.0
Cc1c(CCC(O)=O)c2cc3[nH]c(cc4nc(cc5[nH]c(cc1n2)c(C)c5C=C)c(C)c4C=C)c(C)c3CCC(O)=O,"3-[18-(2-Carboxyethyl)-7,12-bis(ethenyl)-3,8,13,17-tetramethyl-21,22,23,24-tetrahydroporphyrin-2-yl]propanoic acid",408895.0
CC(=O)c1ccc(NS(C)(=O)=O)c(Oc2ccc(F)cc2F)c1,"N-[4-Acetyl-2-(2,4-difluorophenoxy)phenyl]methanesulfonamide",164009.0
CN(C)Cc1ccc(cc1)-c1nc2cccc3C(=O)NCCn1c23,AG-14361,9840076.0
CCNC1(CCCCC1=O)c1cccs1,Tiletamine,26533.0
OC(CNCCCCCCNCC(O)c1ccc(O)c(O)c1)c1ccc(O)c(O)c1,Hexoprenaline,3609.0
CC(C)C(C)(C)C,"2,2,3-Trimethylbutane",10044.0
CC(C)(C#N)c1ccc(cc1)N1C(=O)OCc2cnc3ccc(cc3c12)-c1cnc2ccccc2c1,"2-Methyl-2-[4-(2-oxo-9-quinolin-3-yl-4H-[1,3]oxazino[5,4-c]quinolin-1-yl)phenyl]propanenitrile",72199292.0
Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1,Entinostat,4261.0
CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C,Rivastigmine,77991.0
O[C@@H](COc1cccc(Cl)c1)\C=C\[C@H]1[C@H](O)C[C@H](O)[C@@H]1C\C=C/CCCC(O)=O,Cloprostenol,5311053.0
[Na].OC[C@@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(O)=O,"(2R,3S,4R,5R)-2,3,4,5,6-Pentahydroxyhexanoic acid;sodium",87166036.0
Oc1c(I)cc(I)c2cccnc12,Iodoquinol,3728.0
C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@]34C)[C@@H]1CC=C2c1cccnc1,Abiraterone,132971.0
CO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,Artemether,68911.0
CC(C)(CC(=O)N1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,Dbpr-108,44201003.0
CC(C)NCC(O)COc1ccccc1-n1cccc1,Isamoltan,127404.0
Clc1ccc(CCCOCCCN2CCCCC2)cc1,Pitolisant,9948102.0
CCC1(C)CC(=O)NC1=O,Ethosuximide,3291.0
OC[C@H]1O[C@H](C[C@@H]1O)n1cnc2[C@H](O)CNC=Nc12,Pentostatin,439693.0
CCC(N)C(O)c1ccc(O)c(O)c1,Ethylnorepinephrine,18538.0
O(c1ccccc1)c1cccnc1,3-Phenoxypyridine,200510.0
NS(=O)(=O)c1cc2c(NC(NS2(=O)=O)C(Cl)Cl)cc1Cl,Trichlormethiazide,5560.0
ClCCC(=O)NCCc1ccccc1,Fenaclon,9376.0
CC(C)c1ccc(C)c2c(cc(C)c2c1)S(O)(=O)=O,Gualenic acid,2275.0
C[N+]1(C)C2CC[C@H]1C[C@H](C2)OC(=O)C(O)c1ccccc1,,
CCn1ccnc1CC1COc2ccccc2O1,Imiloxan,133621.0
COc1cc2c(CCNC(C)=O)c[nH]c2cc1Cl,6-Chloromelatonin,1858.0
COc1ccc(cc1S(=O)(=O)Nc1ccc(O)cc1)-c1sc(NC(=O)C(C)(C)C)nc1C,pi4KIIIbeta-IN-10,71549093.0
COC(=O)c1ccccc1NC(=O)c1ccc(F)cc1,Methyl 2-[(4-fluorobenzoyl)amino]benzoate,310557.0
COc1ccc(C[C@H](NC(=O)[C@H](C)NC(=O)CN2CCOCC2)C(=O)N[C@@H](Cc2ccccc2)C(=O)[C@]2(C)CO2)cc1,(2S)-3-(4-Methoxyphenyl)-N-[(2S)-1-[(2S)-2-methyloxiran-2-yl]-1-oxo-3-phenylpropan-2-yl]-2-[[(2S)-2-[(2-morpholin-4-ylacetyl)amino]propanoyl]amino]propanamide,46218908.0
CCCCOc1cc(CC2CNC(=O)N2)ccc1OC,4-(3-Butoxy-4-methoxybenzyl)-2-imidazolidinone,5087.0
COc1cc(cc(OC)c1OC)C(=O)NC1CCCNC1,Troxipide,5597.0
CN(C(=S)Oc1ccc2ccccc2c1)c1cccc(C)c1,Tolnaftate,5510.0
C[N+]1(C)CCC(CC1)OC(=O)C(c1ccccc1)c1ccccc1,"4-Diphenylacetoxy-1,1-dimethylpiperidinium",1734.0
CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1,Amiodarone,2157.0
CC(C)(C)c1cc(O)c(cc1O)C(C)(C)C,"2,5-Di-tert-butylhydroquinone",2374.0
OC(=O)C1=CCCNC1,Guvacine,3532.0
OS(=O)(=O)c1ccc(cc1)-c1c2ccc(n2)c(-c2ccc(cc2)S(O)(=O)=O)c2ccc([nH]2)c(-c2ccc(cc2)S(O)(=O)=O)c2ccc(n2)c(-c2ccc(cc2)S(O)(=O)=O)c2ccc1[nH]2,"4-[10,15,20-Tris(4-sulfophenyl)-21,22,23,24-tetrahydroporphyrin-5-yl]benzenesulfonic acid",425883.0
CC(C)(Cc1c[nH]c2ccc(Cl)cc12)NCCOc1ccccc1OCC1CC1,1-(5-Chloro-1H-indol-3-yl)-N-[2-[2-(cyclopropylmethoxy)phenoxy]ethyl]-2-methylpropan-2-amine,3894573.0
CCN(CC)c1ccc(cc1)C(c1ccccc1)=C1C=CC(C=C1)=[N+](CC)CC,Brilliant Green cation,12450.0
Nc1ncnc2n(cnc12)C1OC2COP(O)(=O)OC2C1O,Acrasin,274.0
NC1CCC(CC1)N[C@@H]1C[C@H]1c1ccccc1,Iadademstat,71543365.0
C(CN1CCOCC1)Nc1cc2CCCc3ccccc3-c2nn1,"N-[2-(4-Morpholinyl)ethyl]-6,7-dihydro-5H-benzo[2,3]cyclohepta[2,4-d]pyridazin-3-amine",195165.0
NS(=O)(=O)c1cc(-c2nnn[nH]2)c(NCc2cccs2)cc1Cl,Azosemide,2273.0
CCOC(=O)NNc1ccc(nn1)N(CC)CC(C)O,Cadralazine,2515.0
COC(=O)\C=C\c1cccc(c1)N(Cc1ccc(cc1)-c1ccc(cc1)N(C)C)C(=O)C1CCCCC1,Fexaramine,5326713.0
O=C(NCC(=O)N1CCCC1)Nc1ccc2cnccc2c1,1-Isoquinolin-6-Yl-3-[2-Oxo-2-(Pyrrolidin-1-Yl)ethyl]urea,90642938.0
CC(C)OC(=O)N[C@@H]1Cc2c(C1)c1cc(ccc1n2Cc1ccccn1)C#N,"Isopropyl (2S)-7-Cyano-4-(pyridin-2-ylmethyl)-1,2,3,4-tetrahydrocyclopenta[b]indol-2-ylcarbamate",24963749.0
Oc1ccc(Nc2nc(cs2)-c2ccc(Cl)cc2)cc1,4-[[4-(4-Chlorophenyl)-2-thiazolyl]amino]phenol,753704.0
O=c1[nH]c2[nH]c(=O)[nH]c(=O)c2[nH]1,Uric acid,1175.0
COc1ccc(cc1OC)C(=O)NCc1ccc(OCCN(C)C)cc1,Itopride,3792.0
OC(=O)c1ccccc1NC(=O)C12CC3CC(CC(C3)C1)C2,N-(1-Adamantanoyl)anthranilic acid,2847479.0
NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,Nepafenac,151075.0
CNC(=O)Oc1ccc2N(C)[C@H]3N(C)CC[C@@]3(C)c2c1,Physostigmine,5983.0
CC1CC(CC(C)(C)N1C)OC(=O)C(O)c1ccccc1,Eucatropine,7534.0
NC(CSSCC(N)C(O)=O)C(O)=O,Cystine,595.0
CN1CCC(CC1)OC(c1ccccc1)c1ccccc1,Diphenylpyraline,3103.0
COc1ccc2nc(SCc3ncc(C)c(OC)c3C)[nH]c2c1,Ufiprazole,155794.0
CC1CCCC(C)N1,"2,6-Dimethylpiperidine",68843.0
N#Cc1ccc(cc1)-c1csc(NN=C2CCCC2)n1,Remodelin,44442376.0
Cl.NCCS,Cysteamine hydrochloride,9082.0
CN(C)C(=O)Oc1cccc(c1)[N+](C)(C)C,Neostigmine,4456.0
OC(CN1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1,Eliprodil,60703.0
COc1ccc(NS(=O)(=O)c2ccc(I)cc2)cc1N1CCN(C)CC1,"Benzenesulfonamide, 4-iodo-N-(4-methoxy-3-(4-methyl-1-piperazinyl)phenyl)-",3248571.0
CCN(CC)CCNC(C(=O)OCCC(C)C)c1ccccc1,Camylofin,5902.0
Cc1cc(O)ccc1Cl,4-Chloro-3-methylphenol,1732.0
CCO[C@H]1O[C@@H]2O[C@@]3(C)CC[C@H]4[C@H](C)CC[C@@H]([C@H]1C)[C@@]24OO3,Artemotil,3000469.0
COc1ccc(CCc2nc3cc(ccc3n2C[C@H](C)N2CCOCC2)-c2c(C)noc2C)cc1Cl,Sgc-cbp30,72201027.0
NC(=O)C([C@@H]1CCN(CCc2ccc3OCCc3c2)C1)(c1ccccc1)c1ccccc1,Darifenacin,444031.0
OC(=O)CCCCC(CCSCc1ccccc1)SCc1ccccc1,"6,8-Bis(benzylthio)octanoic acid",24770514.0
N[C@]1(CC[C@@H](C1)C(O)=O)C(O)=O.N[C@@]1(CC[C@H](C1)C(O)=O)C(O)=O,"(1S,3S)-1-Aminocyclopentane-1,3-dicarboxylic acid;(1R,3R)-1-aminocyclopentane-1,3-dicarboxylic acid",16760136.0
CCOC(=O)c1ccc(cc1)N(C)c1csc(n1)-c1ccccc1,Ethyl 4-(methyl(2-phenylthiazol-4-yl)amino)benzoate,11667240.0
C[C@@H]1CC[C@H]2[C@@H](C)[C@@H](O)O[C@@H]3O[C@@]4(C)CC[C@@H]1[C@@]23OO4,Dihydroqinghaosu,3000518.0
CCN(CC)CCOC(=O)C1(CCCCC1)C1CCCCC1,Dicyclomine,3042.0
CN1[C@H]2CC[C@@H]1C[C@@H](C2)OC(=O)N1Cc2ccccc2NC1=O,,
O=C(CNCCNc1ccc(cn1)C#N)N1CCC[C@H]1C#N,(2S)-1-(2-((2-((5-Cyano-2-pyridyl)amino)ethyl)amino)acetyl)pyrrolidine-2-carbonitrile,9796290.0
O[C@@](Cc1nc(CC2(CC2)C(F)(F)F)c[nH]1)(c1ccc(cc1)-n1cccn1)C(F)(F)F,"(2S)-1,1,1-Trifluoro-2-(4-pyrazol-1-ylphenyl)-3-[5-[[1-(trifluoromethyl)cyclopropyl]methyl]-1H-imidazol-2-yl]propan-2-ol",49871766.0
CCCCCCCCC(=O)NCc1cc(OC)c(O)cc1I,6-Iodonordihydrocapsaicin,5149140.0
NC[C@H](O)c1ccc(O)c(O)c1,Norepinephrine,439260.0
Cc1nc2c(O)cccc2c(=O)[nH]1,8-Hydroxy-2-methylquinazolin-4(3H)-one,135398517.0
CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,Cyclopentolate,2905.0
OC(=O)c1cc(=O)c2ccccc2o1,Chromocarb,2741.0
CC(C)NC(=O)N1CC[C@@H](C1)NC1=Nc2cc(F)ccc2N(CC(F)F)c2ccc(Cl)cc12,"(3S)-3-[[8-Chloro-11-(2,2-difluoroethyl)-3-fluoro-5H-benzo[b][1,4]benzodiazepin-6-ylidene]amino]-N-propan-2-ylpyrrolidine-1-carboxamide",137125241.0
O[C@@H]1CN2CCC[C@@H](O)[C@@H]2[C@@H]1O,Swainsonine,51683.0
NCCc1ccc(O)c(O)c1,Dopamine,681.0
Cc1nnc2CN=C(c3cc(CCC(=O)N4CCOCC4)sc3-n12)c1ccccc1Cl,Apafant,65889.0
Cc1nccc2c3ccccc3[nH]c12,Harman,5281404.0
NCCc1c[nH]c2ccc(OCC(=O)N3CCN(CC3)c3ccc(cc3)C#N)cc12,Donitriptan,197706.0
Oc1ccnc(S)n1,2-Thiouracil,1269845.0
CN1CCN(CC1)c1ccc2nc([nH]c2c1)-c1ccc2nc([nH]c2c1)-c1ccc(O)cc1,Pibenzimol,2392.0
Oc1ccc(NC(=O)CCCc2ccc(cc2)-c2ccccc2F)cc1,MK2a Inhibitor,11382492.0
CCCN1C[C@H](C[C@@H]2Cc3c(O)cccc3C[C@@H]12)NS(=O)(=O)N(CC)CC,Quinagolide,3086401.0
O=C1CCc2c(O1)ccc1ccccc21,Splitomicin,5269.0
OC(=O)c1ccc2[nH]cc(CCCCN3CCC(=CC3)c3ccccc3)c2c1,Carmoxirole,57364.0
Cc1c(OCC(F)(F)F)ccnc1C[S@@](=O)c1nc2ccccc2[nH]1,Dexlansoprazole,9578005.0
Cc1c(OCC(F)(F)F)ccnc1CS(=O)c1nc2ccccc2[nH]1,Lansoprazole,3883.0
CCC(CO)(C(=O)OC1CC2CCC(C1)[N+]2(C)C)c1ccccc1,"3-[2-(Hydroxymethyl)-1-oxo-2-phenylbutoxy]-8,8-dimethyl-8-azoniabicyclo[3.2.1]octane",180481.0
CSC[C@H](N)C(O)=O,S-Methyl-L-cysteine,24417.0
NC(=N)Nc1ccc2[nH]c3c(C[C@@]4(O)[C@H]5Cc6ccc(O)c7O[C@@H]3[C@]4(CCN5CC3CC3)c67)c2c1,5'-Guanidinonaltrindole,9826034.0
OCCNC(=O)CCCCCCCC(=O)NCCO,Adelmidrol,176874.0
ClCCN(CCCl)CCCl,Trichlormethine,5561.0
CSc1ccc2Sc3ccccc3N(CCC3CCCCN3C)c2c1,Thioridazine,5452.0
CCn1nc(C)c2NC(=O)CN=C(c12)c1ccccc1,Ripazepam,33474.0
N[Pt](N)(Cl)Cl,cis-Diaminedichloroplatinum,2767.0
CCC1(C)CC(=O)NC(=O)C1,Bemegride,2310.0
Nc1ccc(cc1)[As](O)(O)=O,Arsanilic acid,7389.0
COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(cc2)C(C)(C)C)nc(nc1OCCO)-c1ncccn1,Bosentan,104865.0
CC(C)n1nc(-c2cc3cc(O)ccc3[nH]2)c2c(N)ncnc12,"2-(4-Amino-1-isopropyl-1H-pyrazolo[3,4-d]pyrimidin-3-yl)-1H-indol-5-ol",135565635.0
CCc1oc2ccccc2c1C(=O)c1cc(Br)c(O)c(Br)c1,Benzbromarone,2333.0
OCCc1ccccc1,2-Phenylethanol,6054.0
CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,Clemastine,26987.0
Clc1cccc2CN(Cc12)C1=NCCN1,4-Chloro-2-(imidazolin-2-yl)isoindoline,127951.0
Cc1c2C(=O)C(Cc2cc(OCc2cccc(c2)-c2ccc(cc2)C(O)=O)c1C)C1CCCC1,Biphenylindanone A,9868580.0
Cc1cc(=O)n([nH]1)-c1ccccc1,3-Methyl-1-phenyl-1H-pyrazol-5-ol,70335.0
CCCC[C@H](NC(=O)[C@H](CC(C)C)NC(=O)OCc1ccccc1)C=O,Calpeptin,73364.0
C1CCC(CC1)NC1CCCCC1,Dicyclohexylamine,7582.0
CCN(CC)CCOc1ccc(Cc2ccccc2)cc1,Tesmilifene,108092.0
CC(O)CC(C)(C)O,"2-Methyl-2,4-pentanediol",7870.0
Fc1ccc(cc1)C(=O)CCCN1CCC2(CC1)N(CNC2=O)c1ccccc1,Spiperone,5265.0
CCCC(=O)Nc1cccc(NC(=O)c2ccccc2Br)c1,2-Bromo-N-(3-butyramidophenyl)benzamide,1048267.0
CC(=O)N[C@@H](CCC(N)=O)C(O)=O,N-Acetyl-L-glutamine,182230.0
CC[N+](CC)(CC)CCC(O)(C1CCCCC1)c1ccccc1,Tridihexethyl,20299.0
Cc1ccc(cc1)-c1ccc(F)cc1COc1ccc(CCC(O)=O)cc1,3-(4-{[5-Fluoro-2-(4-methylphenyl)phenyl]methoxy}phenyl)propanoic acid,57522038.0
CCS(=O)(=O)N1CCC(CC1)[C@@H](C)n1c(C)c(C(=O)NCc2c(OC)cc(C)[nH]c2=O)c2ccccc12,CPI-169 R-enantiomer,71712226.0
OP(O)(=O)CN(CCN(CP(O)(O)=O)CP(O)(O)=O)CP(O)(O)=O,Edtmp,15025.0
OCC[N+]12CN3CN(CN(C3)C1)C2,"2-(3,5,7-Triaza-1-azoniatricyclo[3.3.1.13,7]decan-1-yl)ethanol",427018.0
CCN(C(=O)\C=C\C)c1ccccc1C,Crotamiton,688020.0
COc1cc(O)c(cc1S(O)(=O)=O)C(=O)c1ccccc1,Sulisobenzone,19988.0
COc1cc(SC)ccc1C(=O)N1CCC(Cc2ccccc2)CC1,(4-Benzylpiperidin-1-yl)[2-methoxy-4-(methylsulfanyl)phenyl]methanone,1126109.0
COc1cccc([C@H](O)C2CCN(CCc3ccc(F)cc3)CC2)c1OC,Volinanserin,5311271.0
C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,Varlitinib,42642648.0
Oc1ccc(cc1NC(=O)Nc1cc(ccc1O)C(F)(F)F)C(F)(F)F,"1,3-Bis(2-hydroxy-5-(trifluoromethyl)phenyl)urea",10177784.0
CCN(CC)CCNC(=O)c1cc(ccc1OC)S(C)(=O)=O,Tiapride,5467.0
CCOC(=O)c1ncc2[nH]c3ccc(OCc4ccccc4)cc3c2c1COC,6-Benzyloxy-4-methoxymethyl-beta-carboline-3-carboxylic acid ethyl ester,121926.0
Nc1ccc2ncnc(NCCc3ccc(Oc4ccccc4)cc3)c2c1,6-Amino-4-(4-phenoxyphenylethylamino)quinazoline,509554.0
CCCCC\C=C/C\C=C/C\C=C/C\C=C/CCCC(=O)NCCO,Anandamide,5281969.0
CCCCCCCCCCCCCCCCOP(O)(=O)OCC[N+](C)(C)C,2-[Hexadecoxy(hydroxy)phosphoryl]oxyethyl-trimethylazanium,3600.0
O=C(COc1cccc2c1cc[nH]c2=O)c1ccccc1,5-(2-Oxo-2-phenylethoxy)isoquinolin-1(2H)-one,25015515.0
CN1C(=S)NC(Cc2c[nH]c3ccccc23)C1=O,5-(1H-Indol-3-ylmethyl)-3-methyl-2-thioxo-4-Imidazolidinone,2828334.0
CC(=O)OC[C@]12CCC(C)=C[C@H]1O[C@@H]1[C@H](O)[C@@H](OC(C)=O)[C@@]2(C)[C@@]11CO1,Diacetoxyscirpenol,91518.0
Oc1cccc2Cc3cccc(O)c3C(=O)c12,Anthralin,2202.0
C1CCN2C[C@H]3C[C@H](C=C4CCCN[C@@H]34)[C@H]2C1,Aloperine,162147.0
Cc1ccc(cc1)C(=O)NCCCCCC(=O)Nc1ccccc1N,N-(6-(2-Aminophenylamino)-6-oxohexyl)-4-methylbenzamide,56654642.0
CCN(CC)c1ccc(cc1)\C=N\NC(=O)c1ccc(O)cc1,"Benzoic acid, p-hydroxy-, (p-(diethylamino)benzylidene)hydrazide",5497124.0
CN([C@H](Cc1ccc(cc1)-c1ccccc1)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(O)=O)C(=O)c1cc(C)cc(C)c1,"(2S)-2-[[(2R)-2-[(3,5-Dimethylbenzoyl)-methylamino]-3-(4-phenylphenyl)propanoyl]amino]-3-(1H-indol-3-yl)propanoic acid",5311192.0
COC(=O)C1=C(C)NC(C)=C(C1c1cccc2nonc12)C(=O)OC(C)C,Isradipine,3784.0
CC(C)C[C@H](NC(=O)[C@@H]1O[C@H]1C(O)=O)C(=O)NCCCCN=C(N)N,e-64,439487.0
CNCCC(Oc1ccccc1OC)c1ccccc1,Nisoxetine,4500.0
OC(=O)CC[Ge](=O)O[Ge](=O)CCC(O)=O,Propagermanium,83030.0
Cn1c2cnc3ccc(cc3c2n(-c2ccc(cc2)C(C)(C)C#N)c1=O)-c1cnc2ccccc2c1,Dactolisib,11977753.0
CC(C)C(=O)OCC(=O)[C@@]12O[C@@H](O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]21C)C1CCCCC1,Ciclesonide,6918155.0
NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(=O)C1CCC(=O)N1,Thyrotropin-releasing factor,32281.0
CC1=C(CC(O)=O)c2cc(F)ccc2C\1=C/c1ccc(cc1)S(C)=O,2-[6-Fluoro-2-methyl-3-[(4-methylsulfinylphenyl)methylidene]-1-indenyl]acetic acid,5352.0
CN(C)c1ccc(cc1)C(=O)NCCCCCCC(=O)NO,4-(Dimethylamino)-n-[7-(hydroxyamino)-7-oxoheptyl]benzamide,3994.0
O=C(Nc1ccccc1)N1CCC(Cc2cnc3ccccc3c2)CC1,N-Phenyl-4-(quinolin-3-ylmethyl)piperidine-1-carboxamide,25154868.0
